,USA_MOM,USA_QUAL,USA_VAL,USA_SMALL,EUR_MOM,EUR_QUAL,EUR_VAL,EUR_SMALL,CONS_DISC,CONS_STAP,ENERGY,HEALTH,INDUST,INFOTECH,MATERIALS
2017-05,1927.268050140845,1828.9115551058128,1170.4671462486078,581.1932051778605,2725.931662920897,1686.7952560390286,1055.5548456622232,363.40654371454656,723.760009765625,581.5499877929688,479.19000244140625,877.5499877929688,575.9500122070312,966.8400268554688,332.25
2017-06,1932.7785927611428,1809.493867050507,1182.663143764279,595.2038371507889,2676.27868387994,1627.9962255955577,1025.196250802839,353.6401769305266,714.0599975585938,566.8300170898438,477.9100036621094,916.9299926757812,582.9199829101562,940.280029296875,337.4200134277344
2017-07,1997.533986512233,1836.237587486837,1204.116569173363,602.5573881388898,2679.51719150208,1583.5123288236662,1027.3947205905872,357.08774974677755,726.6500244140625,569.0399780273438,489.57000732421875,923.1099853515625,582.989990234375,980.4000244140625,342.0199890136719
2017-08,2023.6039253188044,1850.0160062385903,1202.9365893380243,597.215803772081,2673.3153491544367,1580.2610136851995,1008.0043090767922,354.5018789795712,712.1300048828125,561.8099975585938,461.6099853515625,938.280029296875,582.010009765625,1012.1400146484375,344.6700134277344
2017-09,2079.570912423784,1887.027670921156,1243.5017158037035,625.9123220333537,2794.772188686674,1636.1151045586284,1053.2051135784136,370.1163904771137,717.469970703125,555.3900146484375,506.7200012207031,946.3099975585938,604.3800048828125,1018.1500244140625,356.1499938964844
2017-10,2181.4990034760813,1964.779698865295,1273.86350207585,634.9228537615788,2882.1778557530743,1668.9515221514564,1074.514688870521,377.4505397892323,731.969970703125,546.5499877929688,503.07000732421875,938.3499755859375,605.2899780273438,1096.280029296875,369.69000244140625
2017-11,2238.099605672925,2025.996875123871,1323.8217569710712,652.1591647018959,2764.6939686065007,1628.412009625129,1057.8809159344728,370.198885065587,767.8200073242188,576.0700073242188,509.2799987792969,963.6400146484375,626.6900024414062,1106.52001953125,372.44000244140625
2017-12,2239.37676519193,2045.6810342681545,1343.080711665146,653.797540260099,2759.037244043808,1640.104897201523,1066.2609529420115,378.84986313226494,785.3300170898438,587.3900146484375,533.4099731445312,956.3200073242188,637.8099975585938,1106.1800537109375,378.94000244140625
2018-01,2420.974944326684,2165.9846792657604,1399.5223366897822,670.5725103378767,2844.6575540066174,1637.9978390843407,1087.704067062496,386.0858042789492,857.8800048828125,595.6500244140625,553.4500122070312,1019.0800170898438,671.3200073242188,1189.8800048828125,394.5
2018-02,2383.047435746191,2107.46252633232,1350.6553141879103,642.5866871447533,2741.112491083388,1563.4447609272986,1046.6463377037123,374.8251467030201,827.3499755859375,548.97998046875,490.6700134277344,971.8800048828125,642.760009765625,1188.550048828125,372.9200134277344
2018-03,2294.160669764555,2062.993408759788,1317.051077673822,648.1702867959997,2680.2196740937075,1542.8939104926803,1013.1734318316136,367.6297947306012,806.969970703125,541.72998046875,498.2900085449219,940.72998046875,624.9500122070312,1141.6199951171875,356.3399963378906
2018-04,2308.652900622088,2030.7786920318752,1321.2096562134238,650.6078510831918,2781.34567788048,1592.6066901797108,1065.789553732964,380.8872211563774,825.3099975585938,517.25,544.5599975585938,951.27001953125,607.1699829101562,1141.97998046875,356.7099914550781
2018-05,2384.997511810896,2098.446290520767,1342.7993706951904,685.7000380783945,2810.501864527835,1627.1569731159648,1041.2759655479088,385.31649400320106,840.760009765625,508.010009765625,558.3499755859375,951.4500122070312,623.489990234375,1223.449951171875,363.2200012207031
2018-06,2380.5719055119525,2107.8309861460625,1326.6848381106142,690.0573292577421,2785.015569228489,1614.029592901055,1019.9758512079292,380.1823182811796,870.22998046875,529.0800170898438,561.5399780273438,965.780029296875,602.0999755859375,1218.6400146484375,363.6499938964844
2018-07,2422.4741934103627,2181.553770278809,1370.112273686281,701.5144677026448,2852.228627095344,1665.6844804897055,1054.6092864412594,384.8265839451077,885.1500244140625,549.5999755859375,569.1599731445312,1028.3900146484375,645.780029296875,1243.449951171875,374.3800048828125
2018-08,2560.942124966964,2267.073852697542,1415.8327029999189,731.5903653483088,2849.235574925769,1663.4631787235214,1004.6573249428528,382.3089972188002,929.22998046875,551.47998046875,547.5800170898438,1071.3800048828125,645.719970703125,1327.2099609375,371.6000061035156
2018-09,2583.6045370637426,2281.112784268068,1411.0530958897714,716.6232875151438,2873.798890009175,1654.5746074027338,1015.5378381482528,374.6371605553152,938.22998046875,554.9099731445312,560.9099731445312,1101.3599853515625,659.0700073242188,1322.0699462890625,363.1199951171875
2018-10,2327.5466582088407,2117.946160337201,1326.4675007321018,643.3263980061889,2668.629577906947,1565.0472539955492,966.561970277988,345.79907624950454,831.969970703125,566.6799926757812,497.3699951171875,1026.699951171875,587.5,1215.6700439453125,328.69000244140625
2018-11,2355.978868605085,2138.074607789602,1315.0844229078298,654.3883749734614,2554.8427454337384,1558.4763195233324,953.8042558382176,333.6169331083696,853.5900268554688,576.4199829101562,486.4200134277344,1096.8399658203125,607.8699951171875,1189.8800048828125,341.1099853515625
2018-12,2172.6128004893435,1958.7132177249705,1164.617555190229,579.4694485399626,2434.284634182356,1483.151811486214,891.4262558799545,311.89692452596256,781.5,521.8800048828125,424.07000732421875,1001.1799926757812,542.1599731445312,1088.31005859375,316.6199951171875
2019-01,2314.173285989433,2114.386493975319,1277.9661591463328,646.8037192817866,2585.198213067275,1568.38965588447,954.0150772707908,339.72082556757545,861.4500122070312,547.9400024414062,470.80999755859375,1047.8699951171875,603.739990234375,1163.1600341796875,333.9800109863281
2019-02,2392.806979942361,2209.057099795152,1298.5835217356591,677.4192296743513,2674.888940276622,1645.4242456761167,984.770751507811,351.0939390684768,867.030029296875,559.5599975585938,479.94000244140625,1058.77001953125,640.3300170898438,1240.22998046875,344.04998779296875
2019-03,2441.167567658724,2279.4267531532323,1283.4319911665075,669.3299269408964,2764.6852236075,1703.9620036528947,984.72290871583,355.16891898225623,901.2000122070312,580.1099853515625,489.45001220703125,1062.469970703125,632.3599853515625,1299.1600341796875,347.2699890136719
2019-04,2494.3352253709413,2379.530495985535,1325.369094982271,691.7432650424279,2789.7910071786823,1750.7763372971845,1012.9380537984732,369.6637005159239,952.1400146484375,593.6400146484375,489.3800048828125,1033.3499755859375,657.969970703125,1381.760009765625,359.8399963378906
2019-05,2432.8315087235483,2213.585280143019,1193.3750537314174,639.3280428783426,2718.880710408771,1678.5537769100113,920.169555272488,345.8003497347317,878.5399780273438,569.9299926757812,432.1000061035156,1007.0,604.7999877929688,1258.5999755859375,329.32000732421875
2019-06,2581.4394370155874,2364.961887566212,1303.8772378711024,681.6910942118304,2853.2755088579247,1763.315278089913,956.7183676656824,355.0212575037242,945.5800170898438,597.3400268554688,471.2799987792969,1072.469970703125,651.6900024414062,1372.56005859375,367.1400146484375
2019-07,2625.1048822647786,2423.8917021622105,1323.3751744925569,690.344003141362,2856.775049220127,1773.5647608559257,956.5469446119596,354.0618954374661,954.0900268554688,611.22998046875,462.4700012207031,1054.0400390625,655.5700073242188,1417.3499755859375,365.5400085449219
2019-08,2629.4589397845075,2384.781696687111,1259.9669184649315,660.6678594659577,2866.7416467799267,1775.4489628716403,926.5287128789166,347.649598819929,940.469970703125,621.27001953125,422.0899963378906,1046.739990234375,636.239990234375,1393.25,354.2799987792969
2019-09,2594.481762039852,2414.7319373346163,1318.0100640090982,670.9519653096874,2927.459302054308,1813.647280945832,976.4874568756674,359.4305799258887,947.27001953125,629.3800048828125,437.1300048828125,1043.3699951171875,654.8900146484375,1413.3599853515625,364.6600036621094
2019-10,2607.7088954456995,2485.2075198886896,1352.331009997306,682.396546587569,2949.7822529794744,1845.507321680785,985.1570416249804,367.8960106841412,950.010009765625,627.2899780273438,426.6600036621094,1095.5799560546875,661.3300170898438,1467.199951171875,364.7300109863281
2019-11,2692.0710281895645,2588.4098445291565,1397.418371128599,708.7869400747908,3033.683701433108,1902.7816037422183,1019.2983198066448,384.43911398403225,960.7899780273438,634.0900268554688,431.3699951171875,1148.68994140625,688.719970703125,1542.97998046875,375.239990234375
2019-12,2737.363538684714,2680.536505764263,1441.311955262798,725.9131379908742,3093.649614173038,1946.18220178834,1044.9254001172424,400.4070479081042,986.2899780273438,646.969970703125,456.4599914550781,1188.199951171875,687.5999755859375,1611.1700439453125,385.8500061035156
2020-01,2835.071478630952,2693.692277637671,1383.6832646703706,706.1202830777852,3151.332170763352,1953.349870648294,1012.7034671155564,393.32438531567846,992.010009765625,648.25,405.45001220703125,1153.9599609375,684.1199951171875,1673.9100341796875,361.989990234375
2020-02,2622.738241817449,2486.8479541367105,1246.334585537575,643.7504082214035,2951.8517957692734,1795.4904291573375,915.040858501102,361.5774677274025,915.77001953125,595.2100219726562,343.5299987792969,1075.6600341796875,618.3900146484375,1549.239990234375,330.6700134277344
2020-03,2320.4565872063754,2268.286777818721,1012.6238029262656,496.69920588809816,2667.086078157635,1630.4261872412767,726.7349263009836,284.219386761466,793.1099853515625,560.3300170898438,223.39999389648438,1032.9000244140625,499.1199951171875,1414.3599853515625,283.2300109863281
2020-04,2590.246666371819,2532.2422670423502,1124.9034294547278,570.1730572172578,2837.575171271305,1735.5045417233882,781.6924862620809,315.7565513437011,955.8099975585938,597.5599975585938,289.6499938964844,1162.030029296875,542.3499755859375,1608.5999755859375,326.54998779296875
2020-05,2741.85921067662,2676.320809562435,1160.9050764497372,610.096188792716,2974.362599924368,1792.4408731503047,799.2763164713348,331.1402610931545,1002.2899780273438,605.780029296875,291.5899963378906,1198.1400146484375,570.1500244140625,1718.489990234375,348.3800048828125
2020-06,2859.1880396543934,2704.2997001750346,1161.975225268709,628.7908631227756,3050.394918945843,1813.9197750652272,833.1437452697685,334.9269199580867,1051.4200439453125,601.3300170898438,287.4599914550781,1167.800048828125,581.0,1840.0999755859375,354.8299865722656
2020-07,3053.471021325673,2825.0624184228136,1169.760766120634,653.456240883584,3087.860125410049,1794.8081128828671,791.1206388352234,338.28838138885874,1145.81005859375,642.010009765625,272.0899963378906,1228.5799560546875,605.8800048828125,1942.3900146484375,379.7699890136719
2020-08,3345.130867075794,3049.110022814845,1212.1159589819763,682.3672143039357,3138.984439843276,1849.2234464826809,818.5447682549514,357.0183876268265,1253.9100341796875,671.530029296875,266.5,1259.8800048828125,656.219970703125,2172.199951171875,395.69000244140625
2020-09,3213.6078311482643,2957.630301186266,1185.3102752477066,661.7899714015198,3167.5069331091618,1872.4116086876595,798.9402498931888,354.5141177326132,1207.68994140625,659.1400146484375,227.49000549316406,1231.02001953125,650.6799926757812,2054.56005859375,400.010009765625
2020-10,3078.067361213017,2839.20222375237,1168.5644320418644,677.8232838738572,3059.931857326085,1781.3872493936378,752.16701450696,338.7270729600048,1172.030029296875,639.4600219726562,216.82000732421875,1184.3199462890625,641.010009765625,1948.6600341796875,396.8699951171875
2020-11,3392.431879449053,3140.8482975586508,1356.74396838668,789.42966271769,3256.4673917260475,1956.6595507864547,905.9842168561694,389.5886677430591,1271.4200439453125,686.3699951171875,274.4200134277344,1276.31005859375,741.25,2168.10009765625,445.4100036621094
2020-12,3507.76942614515,3240.996939769544,1394.8553517809264,850.1893847802497,3381.046847826594,2015.8787595419333,925.8840542067552,412.522494335993,1302.56005859375,696.3200073242188,286.1400146484375,1324.010009765625,749.5399780273438,2291.280029296875,455.7099914550781
2021-01,3566.2757310004818,3156.482049853895,1437.5393909645306,881.9471005900493,3391.287077901408,1993.0436350220243,925.9582258151293,413.975173253306,1307.6400146484375,659.25,296.5199890136719,1340.9200439453125,717.010009765625,2269.1201171875,444.8500061035156
2021-02,3543.555016764978,3225.181675990106,1534.6592904662407,938.3384796472078,3380.5450093414383,1992.172598154341,968.0195330684138,429.8252810972718,1294.469970703125,649.3900146484375,360.19000244140625,1311.27001953125,764.5499877929688,2293.39990234375,461.1099853515625
2021-03,3498.41469083873,3352.779135960366,1642.3920336688768,956.785555255596,3576.2908203610605,2107.3115704392426,1046.0082735626374,451.3255707319353,1340.9100341796875,699.4600219726562,369.8900146484375,1360.3399658203125,831.97998046875,2331.06005859375,494.7099914550781
2021-04,3746.6353068401777,3505.451176516249,1667.381623953579,991.9637055531624,3693.870321945418,2182.3145357121025,1040.1535514574423,466.558328967424,1435.8900146484375,713.6900024414062,371.6000061035156,1412.9200439453125,861.510009765625,2452.6298828125,521.0499877929688
2021-05,3683.506833274278,3531.8171683231058,1711.6576909872192,990.124422865013,3719.477260350632,2229.368102876645,1068.440098187932,474.4691511631361,1380.0799560546875,725.4600219726562,389.82000732421875,1437.43994140625,886.4400024414062,2426.929931640625,547.3200073242188
2021-06,3751.371005799108,3700.325932860698,1683.8225166415252,1003.6680300325144,3735.035909574769,2309.258497964893,1069.2474938529429,471.1974572992941,1431.8199462890625,721.6199951171875,407.3699951171875,1468.93994140625,866.239990234375,2594.47998046875,517.02001953125
2021-07,3783.258176850678,3829.154688282748,1666.126041477468,981.5811116602272,3867.304477410105,2391.687312796544,1072.6842860299,488.061109884749,1438.7099609375,738.719970703125,372.989990234375,1538.5799560546875,873.5900268554688,2693.550048828125,527.3499755859375
2021-08,3937.535140448864,3942.792457875846,1675.859873930559,1003.0039502577632,3927.146859014405,2439.598313160459,1093.2325783897315,504.6400486247432,1468.0899658203125,748.1400146484375,362.260009765625,1573.6099853515625,881.6400146484375,2786.10009765625,536.52001953125
2021-09,3797.672048480312,3687.940235411361,1614.0473488330397,972.8367785970167,3790.012695766878,2309.6995024220337,1070.7320842176534,481.6817967904639,1429.68994140625,714.5800170898438,395.8800048828125,1483.989990234375,826.8300170898438,2623.830078125,496.6400146484375
2021-10,4119.982533084401,3942.0653859724152,1650.2783285894022,1018.3265437314782,3990.9529624549177,2438.596383705998,1107.2547404471036,498.1060164662475,1585.719970703125,741.0900268554688,436.19000244140625,1559.3199462890625,883.2999877929688,2836.8798828125,534.4099731445312
2021-11,3954.607682339846,3932.812597898405,1631.1138152787958,973.3313676867032,3898.6607406602207,2402.3983935193414,1066.4450197274994,481.7902503327879,1615.8299560546875,731.760009765625,410.70001220703125,1510.449951171875,850.5399780273438,2956.85009765625,530.6799926757812
2021-12,3931.368161642364,4085.8875991918953,1756.0595674224924,1004.8562100687463,4065.975165670541,2527.3348202433904,1139.9322751696357,502.2728125503401,1610.760009765625,804.5999755859375,422.739990234375,1643.9200439453125,894.9600219726562,3055.449951171875,569.6300048828125
2022-01,3572.49058737275,3779.0132870480097,1717.615927290782,923.6958277836226,3776.8083905433737,2329.031383520973,1169.3331095107303,468.1876431561461,1454.449951171875,792.3800048828125,502.92999267578125,1530.4599609375,852.3400268554688,2843.8798828125,530.5800170898438
2022-02,3473.8075554969296,3579.58936705656,1676.457887873541,932.0052006969164,3639.297595064269,2286.841388923573,1128.0194162131252,449.4931379773054,1395.4599609375,780.489990234375,534.9500122070312,1513.199951171875,842.72998046875,2701.14990234375,523.0
2022-03,3631.945327614291,3714.214987035453,1677.6300601188063,942.33247819197,3724.9244328559935,2304.666550655269,1118.6130633648,451.8512507493402,1462.68994140625,791.469970703125,581.9299926757812,1594.81005859375,870.4600219726562,2794.080078125,553.4500122070312
2022-04,3171.2772171406345,3381.7813665965145,1577.7987760473602,862.9679673339735,3599.52074524364,2272.3865529040777,1108.3357076944028,441.01539008501607,1272.1500244140625,810.5,572.4099731445312,1518.449951171875,804.5599975585938,2478.0,533.969970703125
2022-05,3175.7251642408414,3359.5891723562545,1634.7389896470802,862.9617049048348,3508.1096031915304,2176.554011328455,1123.1499439122654,430.904469164477,1209.6800537109375,772.2000122070312,658.0,1537.9200439453125,798.27001953125,2452.889892578125,539.0599975585938
2022-06,2963.685853662824,3102.16873752608,1451.1828728155829,783.2135394677344,3308.079462308968,2034.5559988725504,1006.684666375852,379.1035212914662,1077.780029296875,750.0499877929688,546.239990234375,1494.31005859375,738.4099731445312,2222.9599609375,463.1600036621094
2022-07,3112.4613413673887,3370.504421083172,1533.3402782328685,866.2190409703164,3454.7520096698936,2263.5667083925146,1051.9624500822167,415.8275794169715,1281.510009765625,773.5,598.739990234375,1541.8800048828125,808.280029296875,2522.610107421875,491.30999755859375
2022-08,3046.2733089121866,3168.211767094333,1474.6007648444174,843.1875789965799,3315.9920027036865,2094.906035265157,1011.1533910203884,386.5898017210912,1221.06005859375,758.97998046875,611.7999877929688,1451.1600341796875,783.3599853515625,2364.719970703125,473.29998779296875
2022-09,2855.827991690095,2863.180834242376,1313.3352241753394,762.062239489682,3123.0455587870483,1985.0547405665543,944.8557353921658,343.7800256395455,1122.31005859375,695.780029296875,552.5599975585938,1411.3599853515625,700.5999755859375,2079.85009765625,427.7699890136719
2022-10,3210.4135718839675,3065.253717525652,1483.2296976045343,840.0246764985892,3305.9213745459942,2071.5706560372505,1021.5951409479272,367.4437263943744,1124.52001953125,757.25,689.8300170898438,1546.6400146484375,797.7100219726562,2241.1298828125,466.1199951171875
2022-11,3317.468676849212,3292.0091653651866,1564.0023893214309,873.2942019191794,3462.227598640969,2220.78705885456,1079.7336528390506,390.2522243179591,1133.6500244140625,804.1799926757812,694.2999877929688,1618.6800537109375,858.0599975585938,2371.97998046875,519.719970703125
2022-12,3184.257430649869,3117.029371057385,1464.5781969362502,819.6546406120045,3346.897781706231,2118.4985238404824,1042.079443031789,379.9543482626986,1005.47998046875,779.1300048828125,672.3400268554688,1585.5400390625,831.4000244140625,2172.169921875,489.54998779296875
2023-01,3161.079036427613,3291.748636882803,1565.5690521427898,904.2772055684223,3450.3518833943635,2247.024477815782,1117.834783396108,407.9939554666995,1156.219970703125,770.9099731445312,690.5900268554688,1553.4300537109375,861.9600219726562,2373.2900390625,533.4000244140625
2023-02,3027.964221145468,3221.014525605819,1498.4822943299362,887.5792653529571,3546.8195299426766,2247.27634338928,1148.1601455009932,418.92074242469454,1130.010009765625,751.72998046875,638.010009765625,1480.1800537109375,851.8800048828125,2380.260009765625,514.8099975585938
2023-03,3033.1374229837143,3430.3053472920583,1488.1164861264526,848.2665252201988,3507.190359615736,2309.990609406836,1111.5345619941695,400.71430372943615,1163.97998046875,780.3800048828125,634.9000244140625,1510.72998046875,856.5900268554688,2638.97998046875,507.9200134277344
2023-04,3104.52128984001,3498.791849797815,1468.1519873271134,835.7921978624474,3630.889605929551,2337.0313797261647,1120.525507377053,404.84354067386965,1152.4200439453125,807.2000122070312,655.2000122070312,1555.3900146484375,846.1099853515625,2649.949951171875,507.05999755859375
2023-05,2948.301587486436,3601.8047936665635,1410.2669561493144,819.8469430335299,3465.9067128021934,2278.286043535453,1067.224488502039,391.8971836586379,1188.0400390625,757.0900268554688,585.6599731445312,1486.280029296875,816.8800048828125,2896.25,471.0199890136719
2023-06,3149.728094191405,3817.0014841883326,1506.6233375828049,889.0886964438855,3576.1883413306978,2322.727924773247,1110.4872687001996,394.1986611790546,1330.5400390625,778.8200073242188,623.5599975585938,1548.6199951171875,908.0900268554688,3085.840087890625,521.9299926757812
2023-07,3203.233226319888,3951.96341816858,1558.168187464294,934.5744957634475,3608.3477110423432,2363.730423291522,1144.8664782546275,406.9529779059772,1362.52001953125,794.3200073242188,668.97998046875,1561.8499755859375,934.02001953125,3167.139892578125,539.47998046875
2023-08,3208.845672842794,3944.642964272283,1508.6506183713,895.0684608117554,3524.614273531731,2273.8723360132312,1107.9313440863302,394.4817311001607,1344.81005859375,763.989990234375,677.489990234375,1549.31005859375,912.8900146484375,3121.179931640625,520.8400268554688
2023-09,3052.122576743633,3750.7610444057873,1458.3172172905615,842.3373681825634,3480.4370253006136,2221.490438061056,1105.9225837534964,381.6248560794118,1264.0,727.3599853515625,694.1900024414062,1501.219970703125,857.5700073242188,2905.56005859375,494.5400085449219
2023-10,3001.421395390309,3691.2822645341134,1402.938099906461,788.8870634394513,3400.3337591932705,2145.38057450778,1042.091780131011,358.80787188080643,1207.030029296875,717.3900146484375,652.010009765625,1451.1600341796875,832.1099853515625,2903.5400390625,478.6400146484375
2023-11,3277.5890375438944,3996.8077000650273,1512.1862237976368,859.1574052343593,3624.8361538162153,2287.8693395938394,1104.447816058048,390.427869875409,1336.9100341796875,744.260009765625,641.280029296875,1527.0999755859375,902.9199829101562,3273.080078125,517.2000122070312
2023-12,3431.6034382144862,4185.831140777993,1625.052292783933,955.0047429982204,3695.952164212253,2390.9340566011206,1140.4599457485813,417.1968110030302,1418.0899658203125,762.3200073242188,640.0499877929688,1590.3599853515625,964.72998046875,3397.159912109375,539.6199951171875
2024-01,3623.1967944754406,4314.225380936473,1607.257463812342,921.6632661853704,3797.585498071738,2438.745148253941,1134.9009210344548,413.3037025727005,1367.699951171875,772.7999877929688,636.72998046875,1635.5799560546875,955.8599853515625,3529.919921875,518.4099731445312
2024-02,3986.436392232701,4607.84274685563,1644.2252650044998,969.9462576035422,3963.5228874458858,2494.406978073644,1148.3639288293498,413.1017881838648,1485.31005859375,789.2000122070312,653.1400146484375,1686.4100341796875,1022.5599975585938,3748.570068359375,550.9099731445312
2024-03,4121.979946133889,4711.963925338494,1739.295225929834,1005.470436598152,4196.229233860576,2520.4187933631124,1195.7120095194705,430.1848263959596,1485.489990234375,814.22998046875,721.239990234375,1723.969970703125,1066.7099609375,3821.050048828125,585.1599731445312
2024-04,3921.0270222920567,4503.5920401799785,1617.376868592105,938.586230620647,4115.586005951002,2478.53653945596,1199.0686807892437,424.2025660014935,1420.81005859375,805.510009765625,714.9500122070312,1634.43994140625,1028.0899658203125,3612.610107421875,558.1599731445312
2024-05,4145.457562461103,4761.021025031286,1661.590813793654,981.4008550312695,4241.579737880751,2549.414533971926,1230.2388252033268,446.2028450449641,1423.510009765625,824.22998046875,708.0399780273438,1670.8800048828125,1042.8800048828125,3972.2099609375,575.27001953125
2024-06,4301.005571783638,4951.1010336712325,1657.9944393449873,967.1762040189838,4231.358924830576,2566.890704927359,1178.5320741332923,430.19418101674256,1492.1400146484375,819.8599853515625,698.22998046875,1700.3299560546875,1031.9599609375,4341.08984375,556.5
2024-07,4208.135622783331,4962.513878306108,1720.4367013345222,1040.9981420664049,4251.897555606086,2557.4429625621447,1212.129571606623,447.90696278388936,1516.5799560546875,834.3599853515625,712.4199829101562,1742.6700439453125,1081.93994140625,4249.08984375,580.510009765625
2024-08,4326.49176421207,5135.220450687975,1722.262117139639,1036.0317064427295,4296.591504833531,2626.166656210209,1220.525159952801,445.7963521948102,1500.1600341796875,882.5999755859375,695.8599853515625,1829.7099609375,1110.780029296875,4298.509765625,593.3900146484375
2024-09,4456.428081879768,5178.98502645714,1749.881514209677,1048.803343953796,4295.26841965682,2576.7815567386774,1221.1809276664426,447.2131474831714,1605.4100341796875,887.780029296875,676.469970703125,1796.47998046875,1147.06005859375,4403.72021484375,607.7000122070312
2024-10,4442.73114758769,5085.37354979571,1723.6992280560694,1040.4316002810356,4226.48304762353,2444.601983368103,1193.260793143477,426.50895564826783,1580.239990234375,861.7000122070312,681.25,1711.5,1131.0899658203125,4359.5498046875,586.1400146484375
2024-11,4665.654432133939,5304.697375578313,1829.0898872301868,1145.0563134069,4355.489505261101,2452.4595500877504,1201.1271720195548,431.3009905059119,1789.43994140625,900.8800048828125,724.0599975585938,1713.7099609375,1214.0400390625,4558.68017578125,594.6199951171875
2024-12,4502.294557332181,5131.800409928623,1694.997894645444,1054.6220371526667,4336.001027632244,2422.742800220901,1207.6349678025265,429.5710666111471,1831.1600341796875,853.6500244140625,654.8499755859375,1604.75,1115.6500244140625,4609.52001953125,529.77001953125
2025-01,4741.764521124848,5320.810863733571,1762.945420908464,1092.57028331255,4654.943640930234,2573.577298668853,1283.5560206770035,446.3641672978704,1911.5699462890625,869.7000122070312,667.9500122070312,1710.760009765625,1171.3399658203125,4474.240234375,559.030029296875
2025-02,4715.0613021273375,5280.963863232003,1777.0120574678213,1037.3147453910522,4821.831783605083,2621.798813851813,1350.5739327800227,448.802558756389,1731.52001953125,918.3400268554688,689.8800048828125,1734.280029296875,1152.5400390625,4411.2900390625,558.1799926757812
2025-03,4401.797294058246,4968.897993545195,1712.320744222115,969.4576362386804,4644.026612868688,2465.088517771724,1312.574648757459,433.4691188736834,1575.4000244140625,892.7100219726562,715.75,1702.260009765625,1109.719970703125,4019.97998046875,541.97998046875
2025-04,4510.10473519538,4954.77246857101,1644.718661739371,945.4714678182678,4701.816080228273,2439.233533419044,1296.4251376888408,438.7706606919877,1570.0799560546875,902.3400268554688,617.469970703125,1637.0400390625,1111.4100341796875,4083.590087890625,529.8599853515625
2025-05,4884.482322748646,5172.738774537028,1709.6054790718465,998.8192701834198,4937.614192753315,2505.332077591224,1355.38539786795,466.5604068893515,1717.3800048828125,917.3499755859375,619.3400268554688,1543.449951171875,1207.31005859375,4524.41015625,544.6799926757812
2025-06,5045.182129580346,5365.595857767475,1818.6766014621223,1045.967195166266,4918.801876546811,2427.008730462234,1349.430124204277,469.36499878906494,1753.81005859375,897.0999755859375,648.6799926757812,1572.52001953125,1249.1300048828125,4964.64013671875,556.0900268554688
2025-07,5018.990235030585,5390.094337082307,1809.2088978160025,1066.577024022257,5017.984923935791,2380.879238567517,1386.7880591554522,474.1856445801609,1799.719970703125,874.5700073242188,666.9099731445312,1518.4200439453125,1285.949951171875,5220.68994140625,553.280029296875
2025-08,5055.802550532293,5502.035748188605,1912.9729233296807,1121.796485166069,5013.540247557847,2410.119276666679,1415.689599073916,470.1993192774983,1860.030029296875,887.22998046875,686.3900146484375,1598.1300048828125,1284.0400390625,5234.56982421875,584.1799926757812
2025-09,5325.404292427184,5681.383438239517,2007.8792445200693,1141.2035077695532,5148.245069424874,2451.2805295709463,1419.34855606661,471.73449251530553,1917.969970703125,871.0999755859375,682.8200073242188,1623.949951171875,1306.1099853515625,5612.0,570.7100219726562
2025-10,5331.725436741281,5796.218848394271,2089.6463970803443,1148.7223176171433,5153.257751469164,2497.080558771386,1469.2212134762804,476.3032873580784,1963.1400146484375,848.7000122070312,674.739990234375,1680.030029296875,1311.7099609375,5960.1298828125,541.5999755859375
2025-11,5251.9692844874735,5895.892841172721,2137.5718782987697,1167.0737129023394,5172.72842464237,2528.3436446332985,1506.6025124690336,475.7156139509447,1915.260009765625,882.1699829101562,686.6300048828125,1833.52001953125,1298.52001953125,5700.3798828125,563.0999755859375
2025-12,5238.756428427785,5901.757186342802,2194.780390971084,1165.481217174393,5382.981949545308,2575.015084015324,1568.2206246419378,486.6749505649585,1928.4300537109375,864.8900146484375,687.3400268554688,1805.8900146484375,1313.1400146484375,5684.0,574.4099731445312
2026-01,5305.241636437885,6003.354772464376,2359.1445633926915,1227.9309903873848,5695.140889090701,2654.6530198843566,1637.3547535378264,503.6278560135999,1961.1400146484375,929.8900146484375,786.1400146484375,1802.6199951171875,1400.050048828125,5587.8798828125,624.0599975585938
2026-02,5305.327066187519,6066.417273476365,2413.52474299841,1260.4990150254566,5787.711129268828,2748.2286803671136,1716.9221979828744,515.2583743902829,1854.7900390625,1003.0800170898438,855.0999755859375,1864.300048828125,1497.5899658203125,5365.4501953125,675.6900024414062
2026-03,4996.812125222202,5670.717592951443,2282.9803681793383,1192.1798872370962,5240.048479823801,2471.253927936215,1590.79227455052,471.5150101719475,1748.219970703125,925.5599975585938,943.2999877929688,1710.3900146484375,1369.6700439453125,5158.06005859375,627.8200073242188
2026-04,5928.533803859008,6159.973619296462,2677.7936088826227,1305.0923260727434,5623.217894015369,2575.422674823403,1689.057943044676,504.1246394628382,1953.030029296875,952.8499755859375,910.22998046875,1700.550048828125,1477.8499755859375,6057.7099609375,644.4199829101562
2026-05,6676.462351132948,6389.847907637905,3182.538245276205,1352.040794432429,5694.762163987163,2642.5891239112525,1747.939684872579,521.0653600436614,2002.93994140625,921.469970703125,854.9299926757812,1739.780029296875,1463.530029296875,7021.77001953125,638.9500122070312
